  2.94379      -2.29694      -1.70904    
  3.20335      -3.20485      -1.21768    
  4.05293      -3.54974     -0.848788    
  4.57248      -4.01136      0.450625E-01
  5.29870      -3.96150      0.800042    
  5.99485      -3.46996       1.25952    
  6.75070      -2.92472       1.27748    
  7.64843      -2.57158      0.762894    
  8.54464      -1.89462      0.786913    
  8.77862     -0.972878       1.12937    
  7.65606     -0.937050       1.36310    
  6.82600      -1.18384      0.697278    
  6.31714      -1.68734      0.372828    
  5.65053      -2.51298      0.329570    
  5.76126      -3.53830     -0.640907E-02
  5.63145      -4.56296     -0.144641    
  5.01473      -5.25322     -0.531855E-01
  4.19018      -5.36011     -0.306074    
  3.24168      -5.15708     -0.433940    
  2.12012      -4.88637     -0.671623E-01
  1.16854      -4.87523     -0.301838    
 0.626863      -4.46381      -1.10702    
-0.971526E-01  -4.04361      -1.94207    
-0.434529      -3.49944      -2.63930    
-0.520218      -2.50648      -2.95308    
-0.605204E-01  -1.67326      -2.62614    
 0.531506      -1.25204      -1.90956    
  1.18319     -0.856235      -1.20859    
  1.30132      0.211942     -0.774893    
 0.708411      0.915610     -0.712057    
-0.218770       1.07357     -0.324536    
-0.983315       1.47302      0.472886    
 -1.16473       1.43887       1.41801    
 -1.35115       1.59828       2.43473    
 -1.75595       2.22750       2.92458    
 -2.05138       3.06245       3.40214    
 -2.65379       3.53669       2.73420    
 -3.31159       4.10792       2.19831    
 -4.50644       3.85722       1.93507    
 -5.25542       3.32341       1.84804    
 -4.70669       2.53938       1.78250    
 -4.02921       1.67915       1.55616    
 -3.11315       1.72082       1.44798    
 -2.30895       2.45421       1.42336    
 -1.54159       2.79380       1.62260    
-0.740561       2.57942       1.04635    
 0.264632E-01   1.73290       1.25520    
 0.511341      0.954185      0.801622    
 0.797840      0.171965      0.238391    
 0.224753      0.159149E-01 -0.462905    
-0.208666E-01 -0.103647      -1.33424    
 0.419150     -0.138972      -2.26481    
  1.51055     -0.306465      -2.81126    
  1.78681      -1.23723      -2.85264    
  1.51785      -1.86650      -2.21792    
 0.795574      -2.61734      -1.64563    
-0.341469      -2.76986      -1.61333    
 -1.15844      -2.54272      -2.03512    
 -2.25467      -2.57436      -2.23925    
 -3.28846      -2.29135      -1.96970    
 -4.05630      -1.89551      -2.62194    
 -4.75370      -1.35218      -3.22986    
 -5.58136      -1.18638      -3.74584    
 -6.14149      -1.93629      -4.37178    
 -7.21550      -2.04935      -4.09817    
 -6.65707      -2.05614      -3.13060    
 -5.52749      -2.59380      -2.90235    
 -4.76133      -2.72434      -3.35865    
 -3.66711      -2.61656      -3.55739    
 -2.86375      -2.06169      -3.83309    
 -2.14749      -1.69176      -3.02542    
 -1.80055      -1.85308      -1.95083    
 -1.98614      -2.00570      -1.10196    
 -1.86088      -2.51193     -0.298560    
 -1.72730      -3.51954      0.260464    
 -1.21705      -3.95418       1.16870    
-0.422136      -3.36383       1.22054    
-0.467452      -3.29470      0.333348    
-0.914543      -3.69617     -0.696101    
 -1.35048      -3.57887      -1.69441    
 -1.87921      -3.81311      -2.54216    
 -2.75113      -4.23846      -3.10814    
 -3.45850      -4.99127      -2.96290    
 -3.72168      -5.50789      -2.22922    
 -3.30791      -5.76941      -1.28326    
 -3.78469      -5.92053     -0.499178    
 -4.11214      -5.46150      0.238017    
 -4.55852      -5.53695       1.26783    
 -5.43864      -5.60218       1.75766    
 -6.46275      -5.72261       1.47116    
 -7.41523      -5.85073      0.656972    
 -7.53977      -5.82910     -0.342739    
 -6.63097      -6.36144     -0.859947    
 -6.32362      -5.92918      -1.80256    
 -6.22385      -6.69342      -2.32081    
 -7.05567      -7.26894      -2.65777    
 -6.80070      -7.46809      -1.82298    
 -5.96824      -7.39784     -0.819267    
 -5.58311      -6.65279     -0.189536    
 -5.63170      -5.92844      0.511705    
 -5.72511      -4.70569      0.746251    
 -6.13148      -4.21084      0.236430    
 -5.85571      -3.74066     -0.638540    
 -5.16019      -3.93791      -1.47271    
 -4.14393      -3.93492      -1.61753    
 -3.39815      -4.30950      -1.93708    
 -2.43242      -4.76476      -1.65587    
 -1.61537      -5.02405      -1.82978    
-0.775220      -5.30154      -2.17676    
 0.284061      -5.40134      -2.13645    
  1.30332      -5.52335      -1.85621    
  2.21692      -5.92564      -1.58910    
  3.07329      -5.89575     -0.718066    
  3.46679      -6.45499     -0.109475    
  4.12758      -7.11516      0.456874    
  4.68250      -7.52532       1.01237    
  4.97685      -8.44060       1.28210    
  5.78177      -9.01661       1.41005    
  6.37016      -9.56801       1.25776    
  7.41737      -9.54858       1.60011    
  7.49303      -8.72250       1.74072    
  6.61277      -8.40466       1.15239    
  5.94092      -8.64781      0.624339    
  5.09623      -8.35252     -0.267346E-01
  4.02036      -8.07981     -0.219855    
  2.97209      -7.96269      0.726668E-01
  2.17537      -7.39885      0.296051    
  1.66717      -6.39320     -0.118516    
  1.46968      -5.56379     -0.671530    
  1.84104      -4.60472      -1.05314    
  2.04825      -3.74820      -1.08761    
  2.48195      -3.08720     -0.838650    
  3.32952      -2.90679     -0.480771    
  3.91887      -2.31340      0.543655E-01
  4.32135      -1.50899      0.164633    
  4.71553     -0.924046     -0.508312    
  4.39507     -0.572310      -1.30782    
  4.31553     -0.823799      -2.18404    
  4.32131     -0.808123      -3.24845    
  4.21246     -0.963285E-01  -3.97425    
  3.61368      0.191034      -3.09955    
  3.14752     -0.231223      -2.29642    
  2.88486      -1.12211      -1.84041    
