  7.94387      -2.50402      -1.62284    
  8.41605      -3.48333      -1.31036    
  9.31244      -3.85990      -1.46927    
  9.94603      -3.80953      -2.03775    
  9.99058      -3.49510      -3.03386    
  9.72681      -2.62572      -3.65120    
  9.87029      -1.65543      -3.73660    
  10.1815     -0.762658      -3.97895    
  11.1868     -0.574309      -3.98142    
  11.6048      -1.69876      -3.87355    
  11.1081      -2.39625      -3.25255    
  10.5013      -2.87564      -2.40415    
  9.48901      -2.73848      -2.27614    
  8.44973      -2.98857      -2.27445    
  7.37412      -2.78769      -2.10486    
  6.29120      -2.22910      -2.13372    
  5.45198      -1.69863      -1.73893    
  4.75221      -1.24198     -0.934145    
  3.88679     -0.783135     -0.924314    
  3.21977     -0.499513      -1.71800    
  2.29156     -0.137481      -1.75501    
  1.90601      0.554371      -2.17736    
  1.05616       1.25688      -2.77413    
 0.307892       1.96789      -2.67226    
-0.422023       2.92593      -3.10677    
-0.981902       3.72056      -3.27431    
 -1.12108       4.65880      -3.07779    
 -1.35331       5.69464      -2.63865    
 -1.58538       6.64349      -2.00492    
 -1.44389       7.45203      -1.60490    
-0.998270       8.27355      -1.03873    
 -1.17393       9.11280     -0.721513    
 -1.93559       9.41028     -0.833053E-01
 -2.69161       8.70001      0.966839E-01
 -3.50682       8.08964     -0.323593    
 -4.41097       7.64898     -0.687465    
 -5.40324       7.93170     -0.823956    
 -6.17574       8.09359     -0.298060    
 -6.44985       8.29023      0.760552    
 -6.20452       9.00474       1.53236    
 -5.39650       8.95772       1.14577    
 -4.77727       8.20790      0.919481    
 -4.46008       7.33242      0.936652    
 -3.36534       7.23548       1.15983    
 -2.42069       7.34608      0.603277    
 -2.03049       7.86855     -0.128038    
 -2.22042       8.32250     -0.870770    
 -2.21375       8.09907      -1.80968    
 -1.20362       8.07293      -2.42403    
-0.403925       7.48892      -2.57356    
-0.323861       6.62617      -2.58897    
 0.156918       5.54041      -2.72707    
-0.183467       4.71904      -2.51209    
-0.850417       4.09916      -2.07491    
 -1.89813       3.74625      -2.13307    
 -2.63394       3.59664      -2.80252    
 -3.36279       4.09493      -3.32304    
 -3.90779       4.49891      -3.94348    
 -4.52998       4.69393      -4.67054    
 -5.03850       4.82461      -5.39922    
 -5.77931       5.20900      -5.60808    
 -6.59153       5.47299      -5.26975    
 -6.88754       5.55253      -4.43636    
 -7.37607       5.93961      -3.51584    
 -7.87970       6.32856      -2.84646    
 -8.33756       6.99114      -2.36432    
 -9.34740       6.84777      -2.05757    
 -9.60852       6.39963      -2.86139    
 -9.36978       6.46388      -3.98076    
 -8.86839       6.37467      -4.62796    
 -7.96519       6.71155      -4.62329    
 -7.17786       6.58350      -3.96524    
 -6.18320       6.50728      -3.71302    
 -5.68467       6.03846      -3.85344    
 -5.67025       4.97570      -3.85292    
 -5.86337       4.01707      -3.62620    
 -5.65142       3.06894      -3.44205    
 -5.35795       2.10524      -3.16124    
 -5.15190       1.04195      -2.91257    
 -5.29963      0.334688E-01  -2.97542    
 -4.88315     -0.965741      -2.49024    
 -4.70665      -1.86210      -2.54775    
 -4.09670      -2.51501      -3.18433    
 -4.47545      -3.49113      -3.56518    
 -4.94894      -4.19723      -3.41386    
 -5.54969      -4.70523      -2.70443    
 -6.30462      -4.67067      -2.05536    
 -6.99777      -4.58881      -1.47617    
 -8.07459      -4.68416      -1.36025    
 -8.87764      -5.08441      -1.28039    
 -9.84937      -5.44601      -1.55583    
 -10.6430      -6.07638      -1.43202    
 -10.3436      -7.05371      -1.23752    
 -9.18233      -7.15958      -1.03511    
 -8.38436      -6.73675      -1.49850    
 -8.10746      -5.95779      -2.10584    
 -8.18578      -4.89519      -2.30384    
 -7.58253      -4.20168      -2.57454    
 -6.63851      -3.58322      -2.36038    
 -5.46444      -3.26354      -2.35432    
 -4.70518      -3.93470      -2.02018    
 -3.86810      -3.67148      -1.53187    
 -3.21905      -2.85694      -1.43598    
 -2.44533      -3.01345      -2.08779    
 -1.44324      -3.50706      -1.94898    
-0.555240      -3.87766      -1.43971    
 0.399520      -3.70701      -1.27619    
  1.38075      -3.94085      -1.12460    
  2.24348      -4.69985      -1.38206    
  2.94980      -5.25093      -1.50186    
  3.97136      -5.57780      -1.05381    
  4.83813      -5.91801     -0.892766    
  5.60472      -6.41154     -0.641420    
  5.30907      -7.21187     -0.540771    
  5.38417      -8.27481     -0.655867    
  5.29958      -9.16781     -0.998219    
  5.70193      -10.1845      -1.51759    
  6.46168      -11.0514      -1.61864    
  7.18023      -11.4375      -1.14761    
  7.51570      -11.2905     -0.204753    
  6.83901      -10.6409      0.307390    
  6.01830      -10.4030     -0.154616    
  6.21669      -9.48970     -0.857809    
  6.04253      -8.63656      -1.51185    
  4.98633      -8.01518      -1.37827    
  4.18180      -7.78119     -0.658448    
  3.78853      -6.99258     -0.356971    
  3.45360      -5.96031     -0.229484    
  3.24959      -5.21735     -0.369450    
  3.62631      -4.26503     -0.465128    
  2.89592      -3.83169      -1.03271    
  2.87000      -3.08617      -1.58168    
  3.62526      -2.46159      -1.81574    
  4.39858      -1.72826      -1.90938    
  4.90724      -1.12113      -2.46568    
  5.97451      -1.04165      -2.21027    
  6.96479     -0.926835      -1.81807    
  7.87660     -0.588253      -1.94372    
  8.90293     -0.425625      -2.02209    
  9.57008      0.362363E-01  -2.72202    
  9.19253     -0.361062      -3.57921    
  8.53194      -1.28164      -2.94521    
  8.07080      -1.70231      -2.10414    
