  4.46357      -7.85630      -6.17925    
  4.74771      -8.46227      -6.91997    
  4.76975      -8.84828      -7.72058    
  5.55925      -9.37526      -8.10562    
  6.56089      -9.70297      -8.09398    
  7.26997      -10.0385      -7.62157    
  7.60280      -10.5324      -6.86801    
  7.50012      -10.2699      -6.12658    
  6.80577      -9.55134      -5.84187    
  5.96019      -8.95516      -6.38997    
  5.53684      -8.13383      -6.68974    
  5.22854      -7.10565      -7.02781    
  4.92772      -6.34145      -6.55116    
  4.25168      -5.91339      -5.76078    
  3.89602      -6.72981      -5.30795    
  3.62471      -7.69941      -4.93041    
  3.26912      -8.29551      -4.11526    
  2.94482      -8.41581      -3.39390    
  2.61325      -8.42974      -2.24724    
  1.96129      -7.76713      -2.06310    
  1.44194      -7.07507      -2.03365    
  1.56950      -5.94404      -2.10917    
  1.24430      -5.21937      -2.16178    
 0.939098      -4.38641      -2.51716    
 0.391814      -3.35394      -2.23731    
-0.420117      -2.69474      -1.82358    
 -1.17819      -1.70873      -1.53430    
-0.962015     -0.789326     -0.930411    
-0.693999      0.541334E-01 -0.427336    
 0.194684      0.272731     -0.660108    
  1.19623      0.636308      -1.21148    
  1.86624       1.32513      -1.46443    
  2.32127       1.27449      -2.39417    
  3.25011       1.55405      -3.13952    
  3.38803       2.50099      -3.76334    
  3.50862       3.58006      -3.99015    
  3.75450       4.56231      -3.63571    
  4.72414       4.97613      -3.28986    
  5.64759       5.55225      -3.25881    
  6.62999       5.90428      -3.54905    
  7.11385       6.17312      -4.36967    
  6.85049       5.56566      -4.78402    
  6.07801       4.92483      -5.11111    
  5.60990       4.26055      -4.63728    
  5.07944       3.27526      -4.28833    
  4.54632       3.01258      -3.44935    
  3.46742       2.76562      -2.95729    
  2.28921       2.64015      -2.93291    
  1.25131       2.14461      -2.90769    
 0.765843       1.30026      -2.66910    
 0.289983      0.390383      -2.39896    
 0.582374E-02 -0.489182      -1.92993    
 0.450638E-01  -1.33497      -1.42518    
 0.258138      -2.07338     -0.688693    
-0.172398      -3.08031     -0.848255    
-0.318120      -4.02686     -0.975727    
-0.464912E-02  -4.62551      -1.79756    
-0.914267E-01  -4.54861      -2.61909    
-0.134007      -5.07050      -3.43797    
 0.110472      -5.76077      -4.24635    
 0.570574      -6.51688      -5.02217    
  1.19090      -6.56967      -5.64327    
  1.29377      -6.03425      -6.47039    
  1.12978      -5.64345      -7.41507    
  1.07230      -6.20711      -8.12412    
  1.29477      -7.08589      -8.66393    
  1.63538      -7.75112      -8.03122    
  2.02136      -7.29484      -7.08514    
  2.51987      -6.29829      -6.92713    
  2.81107      -5.40255      -6.50843    
  2.69729      -4.34595      -5.89232    
  2.43711      -3.28983      -5.81580    
  2.01905      -2.59362      -5.06999    
  2.34075      -2.06862      -4.24380    
  2.81904      -1.80800      -3.55038    
  3.78071      -2.08682      -3.12909    
  4.52883      -2.64894      -3.40556    
  3.85761      -3.22115      -3.74764    
  3.08353      -3.61936      -4.28620    
  1.95016      -3.54360      -4.30888    
  1.02765      -4.28680      -4.64315    
 0.129652      -4.15318      -5.35007    
-0.742796      -4.21607      -5.84142    
 -1.81944      -4.03965      -5.70554    
 -2.88922      -4.58824      -5.46465    
 -3.84029      -4.63644      -4.96183    
 -4.36928      -4.92206      -4.00360    
 -5.35397      -5.00571      -3.49466    
 -6.21065      -4.68757      -3.16191    
 -7.04934      -4.35522      -3.35423    
 -7.26701      -3.67723      -4.17499    
 -7.37883      -3.72434      -5.04086    
 -7.40728      -4.15784      -5.83567    
 -7.56643      -4.86869      -6.54339    
 -7.88558      -5.93110      -6.30982    
 -7.79453      -5.92972      -5.37504    
 -7.24601      -5.27950      -4.75555    
 -6.48908      -4.74822      -4.60325    
 -5.64872      -4.29857      -4.49969    
 -4.90835      -4.04328      -3.96695    
 -4.27726      -4.35901      -3.39382    
 -3.50081      -4.44838      -3.41086    
 -2.89166      -5.19163      -3.51153    
 -2.61143      -5.56713      -4.53095    
 -2.42447      -5.70477      -5.51606    
 -2.21540      -5.52022      -6.68488    
 -1.73631      -5.05628      -7.50762    
 -1.33373      -4.05419      -7.13521    
-0.787282      -3.72317      -6.37289    
-0.541379      -2.99645      -5.89173    
-0.526725      -2.86968      -5.00959    
-0.719272      -3.35526      -4.37220    
-0.876268      -4.50873      -4.71148    
 -1.10189      -5.51696      -5.35563    
 -1.04656      -6.44652      -5.80167    
-0.520781      -7.29957      -5.77049    
 0.594421      -7.87347      -5.64155    
  1.43170      -8.46091      -5.25808    
  2.07116      -8.93842      -4.53722    
  1.98888      -8.92495      -3.58006    
  1.89182      -9.15050      -2.65603    
  1.91740      -9.59079      -1.86652    
  2.05194      -10.0860      -1.02944    
  2.53651      -10.8800      -1.46470    
  2.20367      -10.9008      -2.36405    
  1.72633      -10.8529      -3.27009    
  1.15109      -9.92595      -3.70226    
  1.19544      -8.87791      -3.75856    
  1.32594      -7.86830      -3.30680    
  1.58405      -6.94090      -3.30793    
  2.72482      -6.87733      -3.42984    
  3.60608      -7.23213      -3.21578    
  4.59411      -7.15181      -3.03560    
  5.34946      -6.65862      -2.91611    
  6.34091      -6.17623      -2.84380    
  7.36369      -6.37806      -2.45795    
  6.94013      -6.45277      -1.56170    
  6.21685      -5.77029      -1.24824    
  5.32276      -5.79129      -1.85976    
  4.78876      -5.79287      -2.80310    
  5.02904      -6.30727      -3.76136    
  5.30067      -6.61298      -4.80176    
  5.05359      -7.33610      -5.36530    
