  9.30051      0.749363     -0.323872    
  9.92278      0.120231E-01  0.123627    
  10.7637     -0.502762      0.555724    
  11.9788     -0.535880      0.596207    
  12.9708     -0.416654      0.576835    
  13.3096      0.195715       1.18668    
  12.6384      0.898924       1.11274    
  11.7092       1.15726      0.612699    
  11.2775      0.717532     -0.195437    
  11.1498     -0.455242E-01 -0.527328    
  10.4318     -0.882965     -0.461141    
  9.49127      -1.20674     -0.215737    
  8.80367     -0.745777      0.326325    
  8.02127     -0.367929      0.592658    
  7.59419      0.173720     -0.703796E-02
  7.13481       1.10461     -0.732374E-01
  6.61672       1.95550     -0.454789    
  6.67602       2.81143      -1.24697    
  6.26711       3.62695      -1.30074    
  6.43019       4.66921      -1.21195    
  5.83803       5.58349     -0.763136    
  4.76822       6.12257     -0.534966    
  3.65940       6.56036     -0.792864    
  3.49185       7.60189     -0.731357    
  3.11417       8.07146      0.512344E-01
  2.28254       8.06413      0.412893    
  1.10484       8.03897      0.203769    
 0.399697       8.44925     -0.462584    
-0.557542       8.78999     -0.225945    
 -1.49260       9.06958     -0.361936    
 -2.34189       9.41742      0.110202    
 -3.04543       9.86501      0.776851    
 -3.41389       10.5061       1.87674    
 -3.52519       11.1662       2.61505    
 -3.60451       12.0031       2.59243    
 -4.15726       12.8422       2.64612    
 -4.96130       13.3860       2.85822    
 -5.67559       13.3468       3.41542    
 -6.03118       13.0438       4.16320    
 -5.74620       12.7506       5.09898    
 -5.60315       12.6542       6.23264    
 -5.04592       13.2787       6.60343    
 -5.01523       14.3323       6.09463    
 -4.65326       14.6826       5.22898    
 -4.46704       14.3521       4.33315    
 -4.85651       13.2725       3.70119    
 -5.17005       12.3335       3.20457    
 -4.83419       11.6828       2.54408    
 -4.21350       11.6355       1.89209    
 -3.05535       11.4743       1.80924    
 -2.50756       10.4869       1.81524    
 -2.39256       9.46468       1.57246    
 -2.73043       8.89499      0.940563    
 -3.42173       8.49276      0.205750    
 -4.30836       8.25448     -0.342086    
 -4.94837       7.73199     -0.879776    
 -5.69566       7.08216      -1.09377    
 -6.78085       7.14366      -1.03862    
 -7.57942       7.67547     -0.654221    
 -8.66207       7.54357     -0.221085    
 -9.43303       6.71900      0.114229    
 -9.79258       5.93200      0.131445    
 -9.84284       5.07057     -0.134830    
 -10.6002       4.67423     -0.439581    
 -11.6979       4.78219     -0.119773    
 -12.1933       5.51261      0.217397    
 -12.0147       6.62951      0.360333    
 -11.6516       6.64377     -0.604176    
 -11.3148       5.69998     -0.324160E-01
 -11.0500       5.06443      0.754546    
 -10.2800       4.50092       1.32391    
 -9.51357       3.87533      0.759418    
 -9.82706       3.10368      0.750525E-01
 -10.3506       2.22661     -0.470822    
 -10.3043       1.07219     -0.411535    
 -10.1982     -0.447884E-01 -0.801829    
 -10.5057     -0.804188      -1.38343    
 -10.9541      -1.51288      -1.44178    
 -11.3274      -2.21931      -1.32964    
 -11.4573      -3.00113     -0.950405    
 -10.9065      -3.69214     -0.369130    
 -10.0686      -4.26362     -0.490539    
 -9.54585      -4.99287     -0.823598    
 -9.05553      -5.73231      -1.52653    
 -8.66567      -6.62235      -1.19052    
 -8.53699      -7.82826      -1.12167    
 -8.48526      -8.78106     -0.956596    
 -9.08693      -9.57932     -0.706322    
 -9.87690      -9.90470      0.918972E-01
 -9.93543      -10.5984      0.652677    
 -9.60785      -11.2981      0.193298E-01
 -9.64565      -11.1257      -1.02723    
 -10.1548      -10.1096     -0.845883    
 -10.2456      -9.17744     -0.289428    
 -9.51923      -8.40826      0.325844    
 -8.64374      -7.91882      0.964456E-01
 -7.65999      -7.55652      0.177297    
 -6.58901      -7.61221     -0.210063    
 -5.57643      -7.85524     -0.263464    
 -4.79805      -8.11820     -0.953665E-02
 -3.64623      -8.26703      0.582019E-01
 -2.85344      -7.84791      0.664182    
 -2.01876      -7.56994       1.08341    
 -1.02099      -8.07855       1.26097    
 0.862159E-01  -7.93678       1.41045    
 0.576732      -7.51269      0.741379    
  1.54690      -7.28098      0.431098    
  2.60999      -6.97164      0.440217    
  3.35374      -7.06540     -0.211199    
  4.35100      -7.38926     -0.514162    
  4.56398      -8.40313     -0.205121    
  4.66050      -9.14764      0.327738    
  4.58246      -10.1163      0.478395    
  4.84200      -10.9745      0.831190E-01
  5.46200      -10.8935     -0.797511    
  6.11698      -11.4580      -1.38440    
  6.55677      -11.7989     -0.410072    
  6.09910      -10.9453      0.111820    
  5.43264      -10.2697     -0.245307    
  4.61142      -9.78183     -0.498951    
  3.82628      -9.12225     -0.466143    
  3.85003      -8.34074      0.903695E-01
  4.09752      -7.74329      0.871669    
  3.74626      -6.80534       1.27169    
  3.32500      -6.21718      0.710095    
  3.35276      -6.20627     -0.325864    
  4.20479      -6.14395     -0.916001    
  5.03374      -5.99563      -1.41169    
  5.67048      -5.23098      -1.62916    
  6.17307      -4.87945     -0.910939    
  6.42671      -4.25468     -0.469048    
  5.91974      -3.49044     -0.114618    
  6.45527      -2.53134     -0.258152    
  6.73675      -1.52843     -0.802065    
  6.97506     -0.477053      -1.22837    
  7.35128      0.611116      -1.39929    
  7.87157       1.41307     -0.888931    
  8.70259       2.20934     -0.724795    
  9.68455       2.18845     -0.766084    
  10.4204       2.09568      -1.41625    
  10.4510       1.44180      -2.03138    
  9.49682       1.62418      -1.90995    
  8.95662      0.957016      -1.15212    
